shrid2,park_status10,park_status20,park_status30
11-02-031-00166-022325,control,control,control
11-02-031-00166-022326,control,control,control
11-02-031-00166-022327,control,control,control
11-02-031-00166-022328,control,control,control
11-02-031-00166-022329,control,control,control
11-02-031-00166-022330,control,control,control
11-02-031-00166-022331,control,control,control
11-02-031-00166-022332,control,control,control
11-02-031-00166-022333,control,control,control
11-02-031-00166-022334,control,control,control
11-02-031-00166-022335,control,control,control
11-02-031-00166-022336,control,control,control
11-02-031-00166-022337,control,control,control
11-02-031-00166-022338,control,control,control
11-02-031-00166-022339,control,control,control
11-02-031-00166-022340,control,control,control
11-02-031-00166-022341,control,control,control
11-02-031-00166-022342,control,control,control
11-02-031-00166-022343,control,control,control
11-02-031-00166-022344,control,control,control
11-02-031-00166-022345,control,control,control
11-02-031-00166-022346,control,control,control
11-02-031-00166-022347,control,control,control
11-02-031-00166-022348,control,control,control
11-02-031-00166-022349,control,control,control
11-02-031-00166-022350,control,control,control
11-02-031-00166-022352,control,control,control
11-02-031-00166-022353,control,control,control
11-02-031-00166-022354,control,control,control
11-02-031-00166-022355,control,control,control
11-02-031-00166-022356,control,control,control
11-02-031-00166-022357,control,control,control
11-02-031-00166-022358,control,control,control
11-02-031-00166-022359,control,control,control
11-02-031-00166-022360,control,control,control
11-02-031-00166-022361,control,control,control
11-02-031-00166-022362,control,control,control
11-02-031-00166-022363,control,control,control
11-02-031-00166-022364,control,control,control
11-02-031-00166-022365,control,control,control
11-02-031-00166-022366,control,control,control
11-02-031-00166-022367,control,control,control
11-02-031-00166-022368,control,control,control
11-02-031-00166-022369,control,control,control
11-02-031-00166-022370,control,control,control
11-02-031-00166-022371,control,control,control
11-02-031-00166-022372,control,control,control
11-02-031-00166-022373,control,control,control
11-02-031-00166-022374,control,control,control
11-02-031-00166-022375,control,control,control
11-02-031-00166-022376,control,control,control
11-02-031-00166-022377,control,control,control
11-02-031-00166-022378,control,control,control
11-02-031-00166-022379,control,control,control
11-02-031-00166-022380,control,control,control
11-02-031-00166-022381,control,control,control
11-02-031-00166-022382,control,control,control
11-02-031-00166-022383,control,control,control
11-02-031-00166-022386,control,control,control
11-02-031-00166-022387,control,control,control
11-02-031-00166-022388,control,control,control
11-02-031-00166-022390,control,control,control
11-02-031-00166-022391,control,control,control
11-02-031-00166-022392,control,control,control
11-02-031-00166-022393,control,control,control
11-02-031-00166-022394,control,control,control
11-02-031-00166-022395,control,control,control
11-02-031-00166-022396,control,control,control
11-02-031-00166-022397,control,control,control
11-02-031-00166-022398,control,control,control
11-02-031-00166-022399,control,control,control
11-02-031-00166-022401,control,control,control
11-02-031-00166-022403,control,control,control
11-02-031-00166-022404,control,control,control
11-02-031-00166-022405,control,control,control
11-02-031-00166-022407,control,control,control
11-02-031-00166-022408,control,control,control
11-02-031-00166-022410,control,control,control
11-02-031-00166-022411,control,control,control
11-02-031-00166-022412,control,control,control
11-02-031-00166-022413,control,control,control
11-02-031-00166-022416,control,control,control
11-02-031-00166-022417,control,control,control
11-02-031-00166-022419,control,control,control
11-02-031-00166-022420,control,control,control
11-02-031-00166-022422,control,control,control
11-02-031-00166-022423,control,control,control
11-02-031-00166-022426,control,control,control
11-02-031-00166-022427,control,control,control
11-02-031-00166-022428,control,control,control
11-02-031-00166-022429,control,control,control
11-02-031-00166-022430,control,control,control
11-02-031-00166-022431,control,control,control
11-02-031-00166-022432,control,control,control
11-02-031-00166-022433,control,control,control
11-02-031-00166-022434,control,control,control
11-02-031-00166-022435,control,control,control
11-02-031-00166-022436,control,control,control
11-02-031-00166-022437,control,control,control
11-02-031-00166-022438,control,control,control
11-02-031-00166-022439,control,control,control
11-02-031-00166-022440,control,control,control
11-02-031-00166-022442,control,control,control
11-02-031-00166-022443,control,control,control
11-02-031-00166-022444,control,control,control
11-02-031-00166-022445,control,control,control
11-02-031-00166-022446,control,control,control
11-02-031-00166-022447,control,control,control
11-02-031-00166-022448,control,control,control
11-02-031-00166-022449,control,control,control
11-02-031-00166-022450,control,control,control
11-02-031-00166-022451,control,control,control
11-02-031-00166-022452,control,control,control
11-02-031-00166-022455,control,control,control
11-02-031-00166-022456,control,control,control
11-02-031-00166-022457,control,control,control
11-02-031-00166-022458,control,control,control
11-02-031-00166-022459,control,control,control
11-02-031-00166-022460,control,control,control
11-02-031-00166-022461,control,control,control
11-02-031-00166-022463,control,control,control
11-02-031-00166-022464,control,control,control
11-02-031-00166-022465,control,control,control
11-02-031-00166-022466,control,control,control
11-02-031-00166-022467,control,control,control
11-02-031-00166-022468,control,control,control
11-02-031-00166-022469,control,control,control
11-02-031-00166-022470,control,control,control
11-02-031-00166-022471,control,control,control
11-02-031-00166-022472,control,control,control
11-02-031-00166-022473,control,control,control
11-02-031-00166-022474,control,control,control
11-02-031-00166-022475,control,control,control
11-02-031-00166-022476,control,control,control
11-02-031-00166-022477,control,control,control
11-02-031-00166-022478,control,control,control
11-02-031-00166-022479,control,control,control
11-02-031-00166-022480,control,control,control
11-02-031-00166-022481,control,control,control
11-02-031-00166-022482,control,control,control
11-02-031-00166-022483,control,control,control
11-02-031-00166-022484,control,control,control
11-02-031-00166-022485,control,control,control
11-02-031-00166-022486,control,control,control
11-02-031-00166-022487,control,control,control
11-02-031-00166-022488,control,control,control
11-02-031-00166-022489,control,control,control
11-02-031-00166-022490,control,control,control
11-02-031-00166-022491,control,control,control
11-02-031-00166-022492,control,control,control
11-02-031-00166-022493,control,control,control
11-02-031-00166-022494,control,control,control
11-02-031-00166-022495,control,control,control
11-02-031-00166-022496,control,control,control
11-02-031-00166-022497,control,control,control
11-02-031-00166-022498,control,control,control
11-02-031-00166-022499,control,control,control
11-02-031-00166-022500,control,control,control
11-02-031-00166-022501,control,control,control
11-02-031-00166-022502,control,control,control
11-02-031-00166-022503,control,control,control
11-02-031-00166-022504,control,control,control
